🧑‍⚕ health worker ; 1F9D1 200D 2695
🧑🏻‍⚕️ health worker: light skin tone ; 1F9D1 1F3FB 200D 2695 FE0F
🧑🏻‍⚕ health worker: light skin tone ; 1F9D1 1F3FB 200D 2695
🧑🏼‍⚕️ health worker: medium-light skin tone ; 1F9D1 1F3FC 200D 2695 FE0F
🧑🏼‍⚕ health worker: medium-light skin tone ; 1F9D1 1F3FC 200D 2695
🧑🏽‍⚕️ health worker: medium skin tone ; 1F9D1 1F3FD 200D 2695 FE0F
🧑🏽‍⚕ health worker: medium skin tone ; 1F9D1 1F3FD 200D 2695
🧑🏾‍⚕️ health worker: medium-dark skin tone ; 1F9D1 1F3FE 200D 2695 FE0F
🧑🏾‍⚕ health worker: medium-dark skin tone ; 1F9D1 1F3FE 200D 2695
🧑🏿‍⚕️ health worker: dark skin tone ; 1F9D1 1F3FF 200D 2695 FE0F
🧑🏿‍⚕ health worker: dark skin tone ; 1F9D1 1F3FF 200D 2695
👨‍⚕️ man health worker ; 1F468 200D 2695 FE0F
👨‍⚕ man health worker ; 1F468 200D 2695
👨🏻‍⚕️ man health worker: light skin tone ; 1F468 1F3FB 200D 2695 FE0F
👨🏻‍⚕ man health worker: light skin tone ; 1F468 1F3FB 200D 2695
👨🏼‍⚕️ man health worker: medium-light skin tone ; 1F468 1F3FC 200D 2695 FE0F
👨🏼‍⚕ man health worker: medium-light skin tone ; 1F468 1F3FC 200D 2695
👨🏽‍⚕️ man health worker: medium skin tone ; 1F468 1F3FD 200D 2695 FE0F
👨🏽‍⚕ man health worker: medium skin tone ; 1F468 1F3FD 200D 2695
👨🏾‍⚕️ man health worker: medium-dark skin tone ; 1F468 1F3FE 200D 2695 FE0F
👨🏾‍⚕ man health worker: medium-dark skin tone ; 1F468 1F3FE 200D 2695
👨🏿‍⚕️ man health worker: dark skin tone ; 1F468 1F3FF 200D 2695 FE0F
👨🏿‍⚕ man health worker: dark skin tone ; 1F468 1F3FF 200D 2695
👩‍⚕️ woman health worker ; 1F469 200D 2695 FE0F
👩‍⚕ woman health worker ; 1F469 200D 2695
👩🏻‍⚕️ woman health worker: light skin tone ; 1F469 1F3FB 200D 2695 FE0F
👩🏻‍⚕ woman health worker: light skin tone ; 1F469 1F3FB 200D 2695
👩🏼‍⚕️ woman health worker: medium-light skin tone ; 1F469 1F3FC 200D 2695 FE0F
👩🏼‍⚕ woman health worker: medium-light skin tone ; 1F469 1F3FC 200D 2695
👩🏽‍⚕️ woman health worker: medium skin tone ; 1F469 1F3FD 200D 2695 FE0F
👩🏽‍⚕ woman health worker: medium skin tone ; 1F469 1F3FD 200D 2695
👩🏾‍⚕️ woman health worker: medium-dark skin tone ; 1F469 1F3FE 200D 2695 FE0F
👩🏾‍⚕ woman health worker: medium-dark skin tone ; 1F469 1F3FE 200D 2695
👩🏿‍⚕️ woman health worker: dark skin tone ; 1F469 1F3FF 200D 2695 FE0F
👩🏿‍⚕ woman health worker: dark skin tone ; 1F469 1F3FF 200D 2695
🧑‍🎓 student ; 1F9D1 200D 1F393
🧑🏻‍🎓 student: light skin tone ; 1F9D1 1F3FB 200D 1F393
🧑🏼‍🎓 student: medium-light skin tone ; 1F9D1 1F3FC 200D 1F393
🧑🏽‍🎓 student: medium skin tone ; 1F9D1 1F3FD 200D 1F393
🧑🏾‍🎓 student: medium-dark skin tone ; 1F9D1 1F3FE 200D 1F393
🧑🏿‍🎓 student: dark skin tone ; 1F9D1 1F3FF 200D 1F393
👨‍🎓 man student ; 1F468 200D 1F393
👨🏻‍🎓 man student: light skin tone ; 1F468 1F3FB 200D 1F393
👨🏼‍🎓 man student: medium-light skin tone ; 1F468 1F3FC 200D 1F393
👨🏽‍🎓 man student: medium skin tone ; 1F468 1F3FD 200D 1F393
👨🏾‍🎓 man student: medium-dark skin tone ; 1F468 1F3FE 200D 1F393
👨🏿‍🎓 man student: dark skin tone ; 1F468 1F3FF 200D 1F393
👩‍🎓 woman student ; 1F469 200D 1F393
👩🏻‍🎓 woman student: light skin tone ; 1F469 1F3FB 200D 1F393
👩🏼‍🎓 woman student: medium-light skin tone ; 1F469 1F3FC 200D 1F393
👩🏽‍🎓 woman student: medium skin tone ; 1F469 1F3FD 200D 1F393
👩🏾‍🎓 woman student: medium-dark skin tone ; 1F469 1F3FE 200D 1F393
👩🏿‍🎓 woman student: dark skin tone ; 1F469 1F3FF 200D 1F393
🧑‍🏫 teacher ; 1F9D1 200D 1F3EB
🧑🏻‍🏫 teacher: light skin tone ; 1F9D1 1F3FB 200D 1F3EB
🧑🏼‍🏫 teacher: medium-light skin tone ; 1F9D1 1F3FC 200D 1F3EB
🧑🏽‍🏫 teacher: medium skin tone ; 1F9D1 1F3FD 200D 1F3EB
🧑🏾‍🏫 teacher: medium-dark skin tone ; 1F9D1 1F3FE 200D 1F3EB
🧑🏿‍🏫 teacher: dark skin tone ; 1F9D1 1F3FF 200D 1F3EB
👨‍🏫 man teacher ; 1F468 200D 1F3EB
👨🏻‍🏫 man teacher: light skin tone ; 1F468 1F3FB 200D 1F3EB
👨🏼‍🏫 man teacher: medium-light skin tone ; 1F468 1F3FC 200D 1F3EB
👨🏽‍🏫 man teacher: medium skin tone ; 1F468 1F3FD 200D 1F3EB
👨🏾‍🏫 man teacher: medium-dark skin tone ; 1F468 1F3FE 200D 1F3EB
👨🏿‍🏫 man teacher: dark skin tone ; 1F468 1F3FF 200D 1F3EB
👩‍🏫 woman teacher ; 1F469 200D 1F3EB
👩🏻‍🏫 woman teacher: light skin tone ; 1F469 1F3FB 200D 1F3EB
👩🏼‍🏫 woman teacher: medium-light skin tone ; 1F469 1F3FC 200D 1F3EB
👩🏽‍🏫 woman teacher: medium skin tone ; 1F469 1F3FD 200D 1F3EB
👩🏾‍🏫 woman teacher: medium-dark skin tone ; 1F469 1F3FE 200D 1F3EB
👩🏿‍🏫 woman teacher: dark skin tone ; 1F469 1F3FF 200D 1F3EB
🧑‍⚖️ judge ; 1F9D1 200D 2696 FE0F
🧑‍⚖ judge ; 1F9D1 200D 2696
🧑🏻‍⚖️ judge: light skin tone ; 1F9D1 1F3FB 200D 2696 FE0F
🧑🏻‍⚖ judge: light skin tone ; 1F9D1 1F3FB 200D 2696
🧑🏼‍⚖️ judge: medium-light skin tone ; 1F9D1 1F3FC 200D 2696 FE0F
🧑🏼‍⚖ judge: medium-light skin tone ; 1F9D1 1F3FC 200D 2696
🧑🏽‍⚖️ judge: medium skin tone ; 1F9D1 1F3FD 200D 2696 FE0F
🧑🏽‍⚖ judge: medium skin tone ; 1F9D1 1F3FD 200D 2696
🧑🏾‍⚖️ judge: medium-dark skin tone ; 1F9D1 1F3FE 200D 2696 FE0F
🧑🏾‍⚖ judge: medium-dark skin tone ; 1F9D1 1F3FE 200D 2696
🧑🏿‍⚖️ judge: dark skin tone ; 1F9D1 1F3FF 200D 2696 FE0F
🧑🏿‍⚖ judge: dark skin tone ; 1F9D1 1F3FF 200D 2696
👨‍⚖️ man judge ; 1F468 200D 2696 FE0F
👨‍⚖ man judge ; 1F468 200D 2696
👨🏻‍⚖️ man judge: light skin tone ; 1F468 1F3FB 200D 2696 FE0F
👨🏻‍⚖ man judge: light skin tone ; 1F468 1F3FB 200D 2696
👨🏼‍⚖️ man judge: medium-light skin tone ; 1F468 1F3FC 200D 2696 FE0F
👨🏼‍⚖ man judge: medium-light skin tone ; 1F468 1F3FC 200D 2696
👨🏽‍⚖️ man judge: medium skin tone ; 1F468 1F3FD 200D 2696 FE0F
👨🏽‍⚖ man judge: medium skin tone ; 1F468 1F3FD 200D 2696
👨🏾‍⚖️ man judge: medium-dark skin tone ; 1F468 1F3FE 200D 2696 FE0F
👨🏾‍⚖ man judge: medium-dark skin tone ; 1F468 1F3FE 200D 2696
👨🏿‍⚖️ man judge: dark skin tone ; 1F468 1F3FF 200D 2696 FE0F
👨🏿‍⚖ man judge: dark skin tone ; 1F468 1F3FF 200D 2696
👩‍⚖️ woman judge ; 1F469 200D 2696 FE0F
👩‍⚖ woman judge ; 1F469 200D 2696
👩🏻‍⚖️ woman judge: light skin tone ; 1F469 1F3FB 200D 2696 FE0F
👩🏻‍⚖ woman judge: light skin tone ; 1F469 1F3FB 200D 2696
👩🏼‍⚖️ woman judge: medium-light skin tone ; 1F469 1F3FC 200D 2696 FE0F
👩🏼‍⚖ woman judge: medium-light skin tone ; 1F469 1F3FC 200D 2696
👩🏽‍⚖️ woman judge: medium skin tone ; 1F469 1F3FD 200D 2696 FE0F
👩🏽‍⚖ woman judge: medium skin tone ; 1F469 1F3FD 200D 2696
👩🏾‍⚖️ woman judge: medium-dark skin tone ; 1F469 1F3FE 200D 2696 FE0F
👩🏾‍⚖ woman judge: medium-dark skin tone ; 1F469 1F3FE 200D 2696
👩🏿‍⚖️ woman judge: dark skin tone ; 1F469 1F3FF 200D 2696 FE0F
👩🏿‍⚖ woman judge: dark skin tone ; 1F469 1F3FF 200D 2696
🧑‍🌾 farmer ; 1F9D1 200D 1F33E
🧑🏻‍🌾 farmer: light skin tone ; 1F9D1 1F3FB 200D 1F33E
🧑🏼‍🌾 farmer: medium-light skin tone ; 1F9D1 1F3FC 200D 1F33E
🧑🏽‍🌾 farmer: medium skin tone ; 1F9D1 1F3FD 200D 1F33E
🧑🏾‍🌾 farmer: medium-dark skin tone ; 1F9D1 1F3FE 200D 1F33E
🧑🏿‍🌾 farmer: dark skin tone ; 1F9D1 1F3FF 200D 1F33E
👨‍🌾 man farmer ; 1F468 200D 1F33E
👨🏻‍🌾 man farmer: light skin tone ; 1F468 1F3FB 200D 1F33E
👨🏼‍🌾 man farmer: medium-light skin tone ; 1F468 1F3FC 200D 1F33E
👨🏽‍🌾 man farmer: medium skin tone ; 1F468 1F3FD 200D 1F33E
👨🏾‍🌾 man farmer: medium-dark skin tone ; 1F468 1F3FE 200D 1F33E
👨🏿‍🌾 man farmer: dark skin tone ; 1F468 1F3FF 200D 1F33E
👩‍🌾 woman farmer ; 1F469 200D 1F33E
👩🏻‍🌾 woman farmer: light skin tone ; 1F469 1F3FB 200D 1F33E
👩🏼‍🌾 woman farmer: medium-light skin tone ; 1F469 1F3FC 200D 1F33E
👩🏽‍🌾 woman farmer: medium skin tone ; 1F469 1F3FD 200D 1F33E
👩🏾‍🌾 woman farmer: medium-dark skin tone ; 1F469 1F3FE 200D 1F33E
👩🏿‍🌾 woman farmer: dark skin tone ; 1F469 1F3FF 200D 1F33E
🧑‍🍳 cook ; 1F9D1 200D 1F373
🧑🏻‍🍳 cook: light skin tone ; 1F9D1 1F3FB 200D 1F373
🧑🏼‍🍳 cook: medium-light skin tone ; 1F9D1 1F3FC 200D 1F373
🧑🏽‍🍳 cook: medium skin tone ; 1F9D1 1F3FD 200D 1F373
🧑🏾‍🍳 cook: medium-dark skin tone ; 1F9D1 1F3FE 200D 1F373
🧑🏿‍🍳 cook: dark skin tone ; 1F9D1 1F3FF 200D 1F373
👨‍🍳 man cook ; 1F468 200D 1F373
👨🏻‍🍳 man cook: light skin tone ; 1F468 1F3FB 200D 1F373
👨🏼‍🍳 man cook: medium-light skin tone ; 1F468 1F3FC 200D 1F373
👨🏽‍🍳 man cook: medium skin tone ; 1F468 1F3FD 200D 1F373
👨🏾‍🍳 man cook: medium-dark skin tone ; 1F468 1F3FE 200D 1F373
👨🏿‍🍳 man cook: dark skin tone ; 1F468 1F3FF 200D 1F373
👩‍🍳 woman cook ; 1F469 200D 1F373
👩🏻‍🍳 woman cook: light skin tone ; 1F469 1F3FB 200D 1F373
👩🏼‍🍳 woman cook: medium-light skin tone ; 1F469 1F3FC 200D 1F373
👩🏽‍🍳 woman cook: medium skin tone ; 1F469 1F3FD 200D 1F373
👩🏾‍🍳 woman cook: medium-dark skin tone ; 1F469 1F3FE 200D 1F373
👩🏿‍🍳 woman cook: dark skin tone ; 1F469 1F3FF 200D 1F373
🧑‍🔧 mechanic ; 1F9D1 200D 1F527
🧑🏻‍🔧 mechanic: light skin tone ; 1F9D1 1F3FB 200D 1F527
🧑🏼‍🔧 mechanic: medium-light skin tone ; 1F9D1 1F3FC 200D 1F527
🧑🏽‍🔧 mechanic: medium skin tone ; 1F9D1 1F3FD 200D 1F527
🧑🏾‍🔧 mechanic: medium-dark skin tone ; 1F9D1 1F3FE 200D 1F527
🧑🏿‍🔧 mechanic: dark skin tone ; 1F9D1 1F3FF 200D 1F527
👨‍🔧 man mechanic ; 1F468 200D 1F527
👨🏻‍🔧 man mechanic: light skin tone ; 1F468 1F3FB 200D 1F527
👨🏼‍🔧 man mechanic: medium-light skin tone ; 1F468 1F3FC 200D 1F527
👨🏽‍🔧 man mechanic: medium skin tone ; 1F468 1F3FD 200D 1F527
👨🏾‍🔧 man mechanic: medium-dark skin tone ; 1F468 1F3FE 200D 1F527
👨🏿‍🔧 man mechanic: dark skin tone ; 1F468 1F3FF 200D 1F527
👩‍🔧 woman mechanic ; 1F469 200D 1F527
👩🏻‍🔧 woman mechanic: light skin tone ; 1F469 1F3FB 200D 1F527
👩🏼‍🔧 woman mechanic: medium-light skin tone ; 1F469 1F3FC 200D 1F527
👩🏽‍🔧 woman mechanic: medium skin tone ; 1F469 1F3FD 200D 1F527
👩🏾‍🔧 woman mechanic: medium-dark skin tone ; 1F469 1F3FE 200D 1F527
👩🏿‍🔧 woman mechanic: dark skin tone ; 1F469 1F3FF 200D 1F527
🧑‍🏭 factory worker ; 1F9D1 200D 1F3ED
🧑🏻‍🏭 factory worker: light skin tone ; 1F9D1 1F3FB 200D 1F3ED
🧑🏼‍🏭 factory worker: medium-light skin tone ; 1F9D1 1F3FC 200D 1F3ED
🧑🏽‍🏭 factory worker: medium skin tone ; 1F9D1 1F3FD 200D 1F3ED
🧑🏾‍🏭 factory worker: medium-dark skin tone ; 1F9D1 1F3FE 200D 1F3ED
🧑🏿‍🏭 factory worker: dark skin tone ; 1F9D1 1F3FF 200D 1F3ED
👨‍🏭 man factory worker ; 1F468 200D 1F3ED
👨🏻‍🏭 man factory worker: light skin tone ; 1F468 1F3FB 200D 1F3ED
👨🏼‍🏭 man factory worker: medium-light skin tone ; 1F468 1F3FC 200D 1F3ED
👨🏽‍🏭 man factory worker: medium skin tone ; 1F468 1F3FD 200D 1F3ED
👨🏾‍🏭 man factory worker: medium-dark skin tone ; 1F468 1F3FE 200D 1F3ED
👨🏿‍🏭 man factory worker: dark skin tone ; 1F468 1F3FF 200D 1F3ED
👩‍🏭 woman factory worker ; 1F469 200D 1F3ED
👩🏻‍🏭 woman factory worker: light skin tone ; 1F469 1F3FB 200D 1F3ED
👩🏼‍🏭 woman factory worker: medium-light skin tone ; 1F469 1F3FC 200D 1F3ED
👩🏽‍🏭 woman factory worker: medium skin tone ; 1F469 1F3FD 200D 1F3ED
👩🏾‍🏭 woman factory worker: medium-dark skin tone ; 1F469 1F3FE 200D 1F3ED
👩🏿‍🏭 woman factory worker: dark skin tone ; 1F469 1F3FF 200D 1F3ED
🧑‍💼 office worker ; 1F9D1 200D 1F4BC
🧑🏻‍💼 office worker: light skin tone ; 1F9D1 1F3FB 200D 1F4BC
🧑🏼‍💼 office worker: medium-light skin tone ; 1F9D1 1F3FC 200D 1F4BC
🧑🏽‍💼 office worker: medium skin tone ; 1F9D1 1F3FD 200D 1F4BC
🧑🏾‍💼 office worker: medium-dark skin tone ; 1F9D1 1F3FE 200D 1F4BC
🧑🏿‍💼 office worker: dark skin tone ; 1F9D1 1F3FF 200D 1F4BC
👨‍💼 man office worker ; 1F468 200D 1F4BC
👨🏻‍💼 man office worker: light skin tone ; 1F468 1F3FB 200D 1F4BC
👨🏼‍💼 man office worker: medium-light skin tone ; 1F468 1F3FC 200D 1F4BC
👨🏽‍💼 man office worker: medium skin tone ; 1F468 1F3FD 200D 1F4BC
👨🏾‍💼 man office worker: medium-dark skin tone ; 1F468 1F3FE 200D 1F4BC
👨🏿‍💼 man office worker: dark skin tone ; 1F468 1F3FF 200D 1F4BC
👩‍💼 woman office worker ; 1F469 200D 1F4BC
👩🏻‍💼 woman office worker: light skin tone ; 1F469 1F3FB 200D 1F4BC
👩🏼‍💼 woman office worker: medium-light skin tone ; 1F469 1F3FC 200D 1F4BC
👩🏽‍💼 woman office worker: medium skin tone ; 1F469 1F3FD 200D 1F4BC
👩🏾‍💼 woman office worker: medium-dark skin tone ; 1F469 1F3FE 200D 1F4BC
👩🏿‍💼 woman office worker: dark skin tone ; 1F469 1F3FF 200D 1F4BC
🧑‍🔬 scientist ; 1F9D1 200D 1F52C
🧑🏻‍🔬 scientist: light skin tone ; 1F9D1 1F3FB 200D 1F52C
🧑🏼‍🔬 scientist: medium-light skin tone ; 1F9D1 1F3FC 200D 1F52C
🧑🏽‍🔬 scientist: medium skin tone ; 1F9D1 1F3FD 200D 1F52C
🧑🏾‍🔬 scientist: medium-dark skin tone ; 1F9D1 1F3FE 200D 1F52C
🧑🏿‍🔬 scientist: dark skin tone ; 1F9D1 1F3FF 200D 1F52C
👨‍🔬 man scientist ; 1F468 200D 1F52C
👨🏻‍🔬 man scientist: light skin tone ; 1F468 1F3FB 200D 1F52C
👨🏼‍🔬 man scientist: medium-light skin tone ; 1F468 1F3FC 200D 1F52C
👨🏽‍🔬 man scientist: medium skin tone ; 1F468 1F3FD 200D 1F52C
👨🏾‍🔬 man scientist: medium-dark skin tone ; 1F468 1F3FE 200D 1F52C
👨🏿‍🔬 man scientist: dark skin tone ; 1F468 1F3FF 200D 1F52C
👩‍🔬 woman scientist ; 1F469 200D 1F52C
👩🏻‍🔬 woman scientist: light skin tone ; 1F469 1F3FB 200D 1F52C
👩🏼‍🔬 woman scientist: medium-light skin tone ; 1F469 1F3FC 200D 1F52C
👩🏽‍🔬 woman scientist: medium skin tone ; 1F469 1F3FD 200D 1F52C
👩🏾‍🔬 woman scientist: medium-dark skin tone ; 1F469 1F3FE 200D 1F52C
👩🏿‍🔬 woman scientist: dark skin tone ; 1F469 1F3FF 200D 1F52C
🧑‍💻 technologist ; 1F9D1 200D 1F4BB
🧑🏻‍💻 technologist: light skin tone ; 1F9D1 1F3FB 200D 1F4BB
🧑🏼‍💻 technologist: medium-light skin tone ; 1F9D1 1F3FC 200D 1F4BB
🧑🏽‍💻 technologist: medium skin tone ; 1F9D1 1F3FD 200D 1F4BB
🧑🏾‍💻 technologist: medium-dark skin tone ; 1F9D1 1F3FE 200D 1F4BB
🧑🏿‍💻 technologist: dark skin tone ; 1F9D1 1F3FF 200D 1F4BB
👨‍💻 man technologist ; 1F468 200D 1F4BB
👨🏻‍💻 man technologist: light skin tone ; 1F468 1F3FB 200D 1F4BB
👨🏼‍💻 man technologist: medium-light skin tone ; 1F468 1F3FC 200D 1F4BB
👨🏽‍💻 man technologist: medium skin tone ; 1F468 1F3FD 200D 1F4BB
👨🏾‍💻 man technologist: medium-dark skin tone ; 1F468 1F3FE 200D 1F4BB
👨🏿‍💻 man technologist: dark skin tone ; 1F468 1F3FF 200D 1F4BB
👩‍💻 woman technologist ; 1F469 200D 1F4BB
👩🏻‍💻 woman technologist: light skin tone ; 1F469 1F3FB 200D 1F4BB
👩🏼‍💻 woman technologist: medium-light skin tone ; 1F469 1F3FC 200D 1F4BB
👩🏽‍💻 woman technologist: medium skin tone ; 1F469 1F3FD 200D 1F4BB
👩🏾‍💻 woman technologist: medium-dark skin tone ; 1F469 1F3FE 200D 1F4BB
👩🏿‍💻 woman technologist: dark skin tone ; 1F469 1F3FF 200D 1F4BB
🧑‍🎤 singer ; 1F9D1 200D 1F3A4
🧑🏻‍🎤 singer: light skin tone ; 1F9D1 1F3FB 200D 1F3A4
🧑🏼‍🎤 singer: medium-light skin tone ; 1F9D1 1F3FC 200D 1F3A4
🧑🏽‍🎤 singer: medium skin tone ; 1F9D1 1F3FD 200D 1F3A4
🧑🏾‍🎤 singer: medium-dark skin tone ; 1F9D1 1F3FE 200D 1F3A4
🧑🏿‍🎤 singer: dark skin tone ; 1F9D1 1F3FF 200D 1F3A4
👨‍🎤 man singer ; 1F468 200D 1F3A4
👨🏻‍🎤 man singer: light skin tone ; 1F468 1F3FB 200D 1F3A4
👨🏼‍🎤 man singer: medium-light skin tone ; 1F468 1F3FC 200D 1F3A4
👨🏽‍🎤 man singer: medium skin tone ; 1F468 1F3FD 200D 1F3A4
👨🏾‍🎤 man singer: medium-dark skin tone ; 1F468 1F3FE 200D 1F3A4
👨🏿‍🎤 man singer: dark skin tone ; 1F468 1F3FF 200D 1F3A4
👩‍🎤 woman singer ; 1F469 200D 1F3A4
👩🏻‍🎤 woman singer: light skin tone ; 1F469 1F3FB 200D 1F3A4
👩🏼‍🎤 woman singer: medium-light skin tone ; 1F469 1F3FC 200D 1F3A4
👩🏽‍🎤 woman singer: medium skin tone ; 1F469 1F3FD 200D 1F3A4
👩🏾‍🎤 woman singer: medium-dark skin tone ; 1F469 1F3FE 200D 1F3A4
👩🏿‍🎤 woman singer: dark skin tone ; 1F469 1F3FF 200D 1F3A4
🧑‍🎨 artist ; 1F9D1 200D 1F3A8
🧑🏻‍🎨 artist: light skin tone ; 1F9D1 1F3FB 200D 1F3A8
🧑🏼‍🎨 artist: medium-light skin tone ; 1F9D1 1F3FC 200D 1F3A8
🧑🏽‍🎨 artist: medium skin tone ; 1F9D1 1F3FD 200D 1F3A8
🧑🏾‍🎨 artist: medium-dark skin tone ; 1F9D1 1F3FE 200D 1F3A8
🧑🏿‍🎨 artist: dark skin tone ; 1F9D1 1F3FF 200D 1F3A8
👨‍🎨 man artist ; 1F468 200D 1F3A8
👨🏻‍🎨 man artist: light skin tone ; 1F468 1F3FB 200D 1F3A8
👨🏼‍🎨 man artist: medium-light skin tone ; 1F468 1F3FC 200D 1F3A8
👨🏽‍🎨 man artist: medium skin tone ; 1F468 1F3FD 200D 1F3A8
👨🏾‍🎨 man artist: medium-dark skin tone ; 1F468 1F3FE 200D 1F3A8
👨🏿‍🎨 man artist: dark skin tone ; 1F468 1F3FF 200D 1F3A8
👩‍🎨 woman artist ; 1F469 200D 1F3A8
👩🏻‍🎨 woman artist: light skin tone ; 1F469 1F3FB 200D 1F3A8
👩🏼‍🎨 woman artist: medium-light skin tone ; 1F469 1F3FC 200D 1F3A8
👩🏽‍🎨 woman artist: medium skin tone ; 1F469 1F3FD 200D 1F3A8
👩🏾‍🎨 woman artist: medium-dark skin tone ; 1F469 1F3FE 200D 1F3A8
👩🏿‍🎨 woman artist: dark skin tone ; 1F469 1F3FF 200D 1F3A8
🧑‍✈️ pilot ; 1F9D1 200D 2708 FE0F
🧑‍✈ pilot ; 1F9D1 200D 2708
🧑🏻‍✈️ pilot: light skin tone ; 1F9D1 1F3FB 200D 2708 FE0F
🧑🏻‍✈ pilot: light skin tone ; 1F9D1 1F3FB 200D 2708
🧑🏼‍✈️ pilot: medium-light skin tone ; 1F9D1 1F3FC 200D 2708 FE0F
🧑🏼‍✈ pilot: medium-light skin tone ; 1F9D1 1F3FC 200D 2708
🧑🏽‍✈️ pilot: medium skin tone ; 1F9D1 1F3FD 200D 2708 FE0F
🧑🏽‍✈ pilot: medium skin tone ; 1F9D1 1F3FD 200D 2708
🧑🏾‍✈️ pilot: medium-dark skin tone ; 1F9D1 1F3FE 200D 2708 FE0F
🧑🏾‍✈ pilot: medium-dark skin tone ; 1F9D1 1F3FE 200D 2708
🧑🏿‍✈️ pilot: dark skin tone ; 1F9D1 1F3FF 200D 2708 FE0F
🧑🏿‍✈ pilot: dark skin tone ; 1F9D1 1F3FF 200D 2708
👨‍✈️ man pilot ; 1F468 200D 2708 FE0F
👨‍✈ man pilot ; 1F468 200D 2708
👨🏻‍✈️ man pilot: light skin tone ; 1F468 1F3FB 200D 2708 FE0F
👨🏻‍✈ man pilot: light skin tone ; 1F468 1F3FB 200D 2708
👨🏼‍✈️ man pilot: medium-light skin tone ; 1F468 1F3FC 200D 2708 FE0F
👨🏼‍✈ man pilot: medium-light skin tone ; 1F468 1F3FC 200D 2708
👨🏽‍✈️ man pilot: medium skin tone ; 1F468 1F3FD 200D 2708 FE0F
👨🏽‍✈ man pilot: medium skin tone ; 1F468 1F3FD 200D 2708
👨🏾‍✈️ man pilot: medium-dark skin tone ; 1F468 1F3FE 200D 2708 FE0F
👨🏾‍✈ man pilot: medium-dark skin tone ; 1F468 1F3FE 200D 2708
👨🏿‍✈️ man pilot: dark skin tone ; 1F468 1F3FF 200D 2708 FE0F
👨🏿‍✈ man pilot: dark skin tone ; 1F468 1F3FF 200D 2708
👩‍✈️ woman pilot ; 1F469 200D 2708 FE0F
👩‍✈ woman pilot ; 1F469 200D 2708
👩🏻‍✈️ woman pilot: light skin tone ; 1F469 1F3FB 200D 2708 FE0F
👩🏻‍✈ woman pilot: light skin tone ; 1F469 1F3FB 200D 2708
👩🏼‍✈️ woman pilot: medium-light skin tone ; 1F469 1F3FC 200D 2708 FE0F
👩🏼‍✈ woman pilot: medium-light skin tone ; 1F469 1F3FC 200D 2708
👩🏽‍✈️ woman pilot: medium skin tone ; 1F469 1F3FD 200D 2708 FE0F
👩🏽‍✈ woman pilot: medium skin tone ; 1F469 1F3FD 200D 2708
👩🏾‍✈️ woman pilot: medium-dark skin tone ; 1F469 1F3FE 200D 2708 FE0F
👩🏾‍✈ woman pilot: medium-dark skin tone ; 1F469 1F3FE 200D 2708
👩🏿‍✈️ woman pilot: dark skin tone ; 1F469 1F3FF 200D 2708 FE0F
👩🏿‍✈ woman pilot: dark skin tone ; 1F469 1F3FF 200D 2708
🧑‍🚀 astronaut ; 1F9D1 200D 1F680
🧑🏻‍🚀 astronaut: light skin tone ; 1F9D1 1F3FB 200D 1F680
🧑🏼‍🚀 astronaut: medium-light skin tone ; 1F9D1 1F3FC 200D 1F680
🧑🏽‍🚀 astronaut: medium skin tone ; 1F9D1 1F3FD 200D 1F680
🧑🏾‍🚀 astronaut: medium-dark skin tone ; 1F9D1 1F3FE 200D 1F680
🧑🏿‍🚀 astronaut: dark skin tone ; 1F9D1 1F3FF 200D 1F680
👨‍🚀 man astronaut ; 1F468 200D 1F680
👨🏻‍🚀 man astronaut: light skin tone ; 1F468 1F3FB 200D 1F680
👨🏼‍🚀 man astronaut: medium-light skin tone ; 1F468 1F3FC 200D 1F680
👨🏽‍🚀 man astronaut: medium skin tone ; 1F468 1F3FD 200D 1F680
👨🏾‍🚀 man astronaut: medium-dark skin tone ; 1F468 1F3FE 200D 1F680
👨🏿‍🚀 man astronaut: dark skin tone ; 1F468 1F3FF 200D 1F680
👩‍🚀 woman astronaut ; 1F469 200D 1F680
👩🏻‍🚀 woman astronaut: light skin tone ; 1F469 1F3FB 200D 1F680
👩🏼‍🚀 woman astronaut: medium-light skin tone ; 1F469 1F3FC 200D 1F680
👩🏽‍🚀 woman astronaut: medium skin tone ; 1F469 1F3FD 200D 1F680
👩🏾‍🚀 woman astronaut: medium-dark skin tone ; 1F469 1F3FE 200D 1F680
👩🏿‍🚀 woman astronaut: dark skin tone ; 1F469 1F3FF 200D 1F680
🧑‍🚒 firefighter ; 1F9D1 200D 1F692
🧑🏻‍🚒 firefighter: light skin tone ; 1F9D1 1F3FB 200D 1F692
🧑🏼‍🚒 firefighter: medium-light skin tone ; 1F9D1 1F3FC 200D 1F692
🧑🏽‍🚒 firefighter: medium skin tone ; 1F9D1 1F3FD 200D 1F692
🧑🏾‍🚒 firefighter: medium-dark skin tone ; 1F9D1 1F3FE 200D 1F692
🧑🏿‍🚒 firefighter: dark skin tone ; 1F9D1 1F3FF 200D 1F692
👨‍🚒 man firefighter ; 1F468 200D 1F692
👨🏻‍🚒 man firefighter: light skin tone ; 1F468 1F3FB 200D 1F692
👨🏼‍🚒 man firefighter: medium-light skin tone ; 1F468 1F3FC 200D 1F692
👨🏽‍🚒 man firefighter: medium skin tone ; 1F468 1F3FD 200D 1F692
